gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,ri_5,ri_10,ri_50,ri_500
11381500,2.213014,0.641353,1.478447,0.688655,1.102042,0.63043,5.933288,4.3,1.72,0,0,0,167.15,11,0.562372,0,0.0936,-12.5354,3.450539,3.453349,-1.102939,0.165026,1.000814,24.85,1.598071,1,278.85,9.452542,3,40.0546,-122.02415,941.68,337.63,341.3,1.117002,0.776291,0.327931,43.950668,35.087254,20.144965,0,0,4.188815,0.589,2.010598,0.620596,0.490516,11,0.165067,1.857602,9232,11400,20003,34295
14236200,5.469977,0.978564,2.056171,0.569259,1.316391,0.474418,17.417932,4.6,1.916667,92.35,23.987013,0,128.55,5,0.619065,0,0.1284,-13.1605,5.589799,2.034344,-0.755525,0.114714,0.363939,10.95,1.489796,1,188.1,4.904824,3,46.59538,-122.45956,490.53,360.99,364.49,1.067504,1.225474,0.537973,31.347372,47.585249,17.53269,0,0,3.651654,0.981,4.481462,0.868109,0.772942,11,0.188165,1.936235,16356,17600,26984,37879
2051500,0.820122,0.25707,1.50591,0.469506,1.270925,0.051373,2.774148,13.9,1.878378,90.9,15.15,0,164.35,3,0.58144,0,0.0114,-14.0727,3.190274,2.976969,0.120039,0.052551,0.933139,23.25,1.159601,1,260.85,4.612732,4,36.71681,-77.83166,113.4,1428.71,1432.41,1.096698,1.5,0.671516,27.784338,22.041644,37.931221,0,0,0,0.9081,4.907576,0.854645,0.616568,1,0.223065,2.078484,13200,16342,24047,40441
7376000,1.451488,0.316407,0.697644,0.464992,2.723804,0.315392,6.307833,21.1,3.907407,9.6,14.769231,0,159.95,7,1,0,0.1996,-12.9582,4.587406,3.935051,-0.043677,0.001205,0.857794,21.4,1.258824,1,254,4.769953,4,30.5038,-90.67732,64.48,651.61,649.88,43.322332,1.5,0.661151,36.6255,43.344098,20.127391,0,0,0,0.9532,4.698762,0.820969,0.864431,10,0.168889,1.834642,9790,13500,22726,37399
1181000,2.151425,0.563935,1.485966,0.491212,1.264259,0.150713,7.292503,9.05,1.560345,73.8,11.44186,0,168,3,0.824255,0.002995,0.0112,-14.1061,3.815024,2.266099,0.091932,0.217563,0.593993,20.4,1.159091,1,231.1,3.45441,4,42.23731,-72.89565,417.93,243.5,245.72,5.0275,1.185016,0.484301,47.767473,38.686313,12.180116,0,0,0.307715,0.9944,5.38599,0.903143,0.799563,2,0.202026,2.080175,9628,13600,23831,48519
1030500,1.820108,0.555859,1.87111,0.508441,1.377505,0.107149,6.854887,12.25,7.205882,89.25,19.402174,0,184.9,1,0.573305,0.05214,0.1178,-14.4918,3.274405,2.043594,0.047358,0.277018,0.624111,17.15,1.207746,1,215.6,3.514262,1,45.50097,-68.30596,143.8,3676.17,3676.09,19.011414,1.461363,0.65302,32.235458,51.779182,14.776824,1.634345,1.330278,0.022016,0.8782,4.6852,0.858502,0.975258,1,NaN,NaN,21017,23928,30846,40434
14185000,4.277257,0.748864,2.33672,0.552044,1.37566,0.22961,13.616412,6.05,1.833333,110.8,36.933333,0,138.05,5,0.802212,0,0.1081,-12.8911,5.711661,2.215885,-0.816395,0.178107,0.387958,12.5,1.533742,1,197.75,5.782164,3,44.39179,-122.49758,977.23,458.18,449.69,1.001326,1.176239,0.523629,33.286378,40.047025,26.786455,0,0,0,1,4.303663,0.88587,0.964118,11,0.172871,1.821529,17600,22076,29484,41822
1543000,1.647945,0.486117,1.734499,0.448967,1.937804,0.058954,5.96472,11.6,2.209524,96.6,12.150943,0,159.8,1,1,0,0.2067,-14.6131,3.390019,2.276677,0.171896,0.188057,0.671582,16.45,1.093023,1,211.05,3.017155,4,41.4134,-78.19695,543.37,705.5,704.47,0.992889,1.5,0.662029,33.937085,49.345944,16.675751,0,0,0,0.9922,5.141401,0.895338,0.990163,2,0.189902,1.995082,13983,19856,30583,55583
3463300,3.06005,0.670285,1.296073,0.589692,1.99552,0.458079,7.979291,3.9,1.278689,34.75,9.928571,0,177.15,3,1,0,0.01,-14.1,4.565299,3.054204,0.03792,0.084916,0.669004,17.25,1.259124,1,233,3.982906,4,35.83151,-82.18429,1025.66,112.16,113.16,0.994118,1.5,0.633914,48.502812,32.321266,19.173868,0,0,0,1,4.62192,0.878203,0.664948,2,0.210103,2.134021,10290,13966,25002,52202
6353000,0.042584,0.037512,0.500005,0.268676,2.720723,0,0.128639,53.15,13.805195,249.3,47.942308,0.119918,201.15,7,0.946748,0,0.2167,-13.1298,1.135228,3.0431,0.779534,0.155792,2.680607,23.45,1.443077,1,300.55,8.079301,1,46.09167,-101.33374,767.71,4526.51,4605.23,1.82468,1.476657,0.379352,19.476897,22.350831,15.808922,0,0,42.348131,0.0001,1.244106,0.491669,0.689873,5,0.138608,1.5,4424,7081,20925,51761
6354000,0.049806,0.043759,0.575861,0.304448,2.270632,0.000113,0.161594,45.5,11.097561,227.8,41.045045,0.014374,202.1,7,0.972454,0,0.2176,-13.0703,1.138188,2.640713,0.787551,0.159263,2.320104,22.65,1.442675,1,296.75,7.913333,1,46.37611,-100.93444,743.88,10598.19,10626.74,2.142412,1.48045,0.37958,20.056463,22.343882,15.439177,0,0,42.16513,0.0001,1.265672,0.495897,0.60634,5,0.14362,1.5,9940,17042,37155,87624
4221000,1.310888,0.41281,1.807673,0.500683,1.441827,0.087973,4.398675,9.3,1.917526,89.5,13.664122,0,161.6,1,1,0,0.1431,-16.0641,3.175522,2.27055,0.219528,0.207215,0.715016,16.85,1.15411,1,212.45,3.094683,3,42.12229,-77.95722,658.41,750.88,751.79,4.117598,1.376084,0.601284,33.387756,51.034789,14.797699,0,0,0.794338,0.969,3.956087,0.832443,0.770252,3,0.182297,1.614874,9537,13684,21917,37734
1413500,1.95934,0.511237,1.790485,0.530017,1.212596,0.132684,5.999619,5.5,2.075472,70,17.283951,0,162.5,1,0.999906,0,0.19,-15.1998,3.832546,2.234765,0.146606,0.216908,0.583102,18.7,1.154321,1,224.6,3.190341,4,42.14481,-74.65349,724.51,424.1,434,1.494253,0.917915,0.395298,31.421573,47.224272,14.125661,0,0,1.364265,0.9974,4.862056,0.882832,1,2,0.19,2,10600,13771,23347,43694
2479300,1.771995,0.383668,1.256562,0.507678,1.63732,0.307907,6.607165,12.55,3.217949,34,10.625,0,162.4,7,1,0,0.2367,-12.4162,4.618568,3.213012,0.010087,0.000741,0.695673,20.5,1.19883,1,247.9,4.744498,2,30.73611,-88.78111,65.19,1144.2,1153.42,34.923077,1.5,0.617727,51.619555,30.455651,17.830653,0.194984,0,0,0.8895,4.636249,0.812993,0.637626,10,0.176696,2.144673,15078,21154,29905,47931
2177000,2.916051,0.542574,1.365888,0.733193,2.145687,0.692957,6.780949,0.75,1.153846,9.15,8.318182,0,173.15,3,0.901321,0,0.01,-14.1,5.374478,2.811642,-0.03686,0.02674,0.523147,18.95,1.246711,1,231.7,4.18231,4,34.81398,-83.30599,705.59,526.77,527.23,1.003927,1.310161,0.412019,34.990937,27.021235,16.022072,0,0,21.959588,0.9731,5.51368,0.890163,0.999814,1,0.249989,2.399926,13000,15684,25708,46064
2469800,1.272995,0.310789,1.474314,0.423853,2.636882,0.057882,4.785721,20.45,2.493902,122.5,13.101604,0,156.15,7,0.865019,0,0.209,-13.3145,4.096008,3.282876,-0.099194,0.003172,0.801482,22.75,1.210106,1,266.8,5.096466,4,31.74432,-88.02251,78.13,422.68,422.88,4.570234,1.442992,0.639605,45.679627,31.172589,23.082576,0,0,0.03145,0.9839,4.824391,0.836938,1,1,0.25,2.4,9220,15123,25883,58191
5414000,0.730649,0.269882,0.975316,0.746326,1.707348,0.257333,1.741945,2.6,2,0.9,4.5,0,202.15,4,0.691279,0.691279,0.1248,-12.0161,2.707295,2.277339,0.595308,0.123542,0.841186,22.5,1.171875,1,259,4.204545,1,42.7311,-90.64041,291.51,370.79,368.71,1.507513,1.28906,0.574882,14.30021,53.384028,25.314704,0,0,7.013771,0.4849,2.520188,0.750584,0.557715,4,0.18,1.5,7260,10246,21419,41247
6878000,0.283434,0.127113,0.707482,0.345768,3.505925,0.017961,0.869703,22.8,3.081081,141.3,20.042553,0,228.45,1,0.476196,0,0.1474,-15.7131,2.229781,2.893592,0.649879,0.072787,1.297702,25.4,1.282828,1,288.65,6.597714,1,39.03111,-97.04029,393.93,776.42,777.87,5.666946,1.272978,0.596281,18.623596,50.056733,31.318073,0,0,0,0,1.424274,0.552989,0.874566,5,0.127526,1.5,7222,10872,20397,40899
2231000,0.760263,0.204403,1.416711,0.435578,2.58476,0.032185,2.865862,31.15,8.774648,146.65,26.1875,0,191.9,7,0.93911,0,0.2217,-13.0101,3.719432,3.404873,0.414359,0.000236,0.915428,20.9,1.247761,1,252.65,5.156122,2,30.35885,-82.0815,38.71,1748.37,1857.37,48.934825,1.5,0.711253,72.562578,9.184592,7.058762,0.19536,10.942832,0,0.9529,4.252832,0.792546,0.523058,10,0.180596,2.301809,11157,21706,33842,75423
12141300,7.49715,0.938218,1.502388,0.565111,0.992957,1.041978,20.169274,3.789883,1.469388,41.162343,13.482759,0,161.421053,2,0.771978,0,0.0458,-14.0366,7.93553,2.02937,-0.713845,0.346348,0.255732,10.7,1.407895,1,175.5,4.834711,3,47.48594,-121.64788,1068.4,401.51,404.08,0.65272,1.5,0.299543,30.834856,12.786519,4.718067,0,0,51.766561,0.9816,3.218603,0.777078,0.952313,11,0.169046,1.795594,23100,27600,34243,42572
14154500,2.510963,0.542897,2.347132,0.49969,1.46218,0.085011,9.118562,14.45,2.470085,136.75,29.728261,0,135.75,8,0.385607,0,0.1317,-13.7224,4.625116,2.256203,-0.791753,0.135551,0.487815,12.85,1.427778,1,207.75,5.995671,3,43.73596,-122.8734,922.47,546.81,549.57,0.89357,1.350411,0.609015,29.988278,37.212156,32.951457,0,0,0,1,4.490979,0.894261,0.959233,11,0.173261,1.82446,16000,18288,25940,33146
3340800,1.071951,0.343885,1.372998,0.389667,2.070688,0.020522,3.776065,19.65,2.101604,128.8,23,0,168.45,8,0.980284,0.016788,0.1192,-16.4173,3.11718,2.512694,0.193086,0.073229,0.806079,22.35,1.18254,1,252.7,4.190713,4,39.81255,-86.9539,268.15,357.65,363.41,45.724382,1.5,0.652558,25.09505,46.296979,24.266565,0,0,4.254771,0.2735,2.327399,0.727558,0.953204,4,0.18,1.5,10318,12637,23917,50958
6360500,0.060728,0.051152,0.447048,0.287935,4.107077,0,0.251328,68.5,12.685185,249.75,44.20354,0.146886,214.7,1,0.876743,0,0.1657,-15.4093,1.187192,2.279332,0.723823,0.152009,1.919935,23.15,1.433437,1,293.6,7.56701,1,45.25582,-100.84292,802.48,12654.96,12601.47,6.026593,1.468032,0.331216,19.135104,18.72568,14.492413,0.026984,0,47.630775,0.0001,0.98962,0.415568,0.997486,5,0.120151,1.5,14478,23090,40420,79535
2479560,1.768435,0.380309,1.594108,0.494979,1.792171,0.196826,6.389261,11.8,3.6875,73.55,11.143939,0,159.1,7,1,0,0.2379,-12.3745,4.64999,3.185097,-0.024361,0.000888,0.684969,20.1,1.292605,1,247.05,4.882411,4,30.80908,-88.45863,64.68,1454.33,1455.83,30.441757,1.5,0.626086,54.737929,28.261555,16.87273,0,0,0,0.8849,4.447173,0.803759,0.791411,10,0.174225,1.900592,14356,21221,30270,50298
6191500,1.14464,0.528979,1.059837,0.673644,1.26121,0.23443,4.428916,18,9,12.75,4.322034,0,249.7,10,0.384368,0.032999,0.1396,-12.9291,2.163867,3.332678,-0.243341,0.629262,1.540149,9.75,1.282895,1,203.65,4.56103,3,45.11188,-110.79438,2547.95,6783.59,6808.28,2.406189,1.422278,0.587699,51.381386,31.629448,16.880222,4.965222,0,11.618209,0.7861,1.323221,0.482735,0.723629,5,NaN,NaN,22215,25115,30744,37091
14185900,6.001348,0.908166,2.181747,0.509256,1.361834,0.255839,21.111426,9.6,1.828571,116.25,33.695652,0,133.2,5,0.956714,0,0.0905,-12.5709,6.608204,2.20358,-0.831677,0.187298,0.333461,13.2,1.681529,1,197.85,5.968326,3,44.54012,-122.43591,823.79,258.2,258.38,0.943052,1.146017,0.501685,36.638097,41.078469,22.346646,0,0,0,1,4.731132,0.900979,1,11,0.17,1.8,13589,16063,24150,35945
3173000,1.015847,0.336056,1.840312,0.540795,2.911241,0.129713,3.321916,9.7,1.979592,86.35,16.292453,0,170.9,1,0.75174,0.17439,0.129,-15.3197,3.022851,2.63303,0.137115,0.0942,0.871042,19.25,1.188272,1,234.9,3.866667,4,37.26818,-80.70951,750.95,773.32,775.84,0.996519,1.18295,0.53699,32.345447,40.630065,26.878703,0,0,0,0.8116,4.598903,0.857788,0.941039,2,0.18941,1.97052,10119,14900,23294,39616
2027500,1.845304,0.50342,1.726429,0.571559,0.757294,0.126951,5.454907,4.5,1.836735,74.1,13.59633,0,162.4,2,0.62121,0,0.01,-14.1,3.665535,2.64077,0.118219,0.100786,0.720432,22.15,1.223757,1,261.15,4.585601,4,37.70236,-79.02752,350.53,123.34,127.87,0.959184,1.071354,0.461278,21.216666,50.333442,20.381762,0,0,3.28911,0.9407,4.592943,0.873204,0.788714,2,0.187887,1.894357,3175,8280,18595,58018
2196000,0.573991,0.172657,1.109698,0.323146,3.364533,0.006427,2.223559,32,2.735043,169.15,17.348718,0,152.55,3,0.820199,0,0.0141,-14.0784,3.324467,3.905833,-0.016823,0.014698,1.174875,22.45,1.197333,1,261.5,4.842593,4,33.7293,-82.18179,142.19,1408.38,1408.7,1.312935,1.36878,0.61641,24.293092,37.50825,32.807294,0,0,2.662368,0.8727,4.767695,0.83135,0.59081,1,NaN,NaN,17516,20263,30212,40680
2315500,0.592681,0.161613,1.751109,0.571319,3.049391,0.008772,2.598778,27.75,26.428571,148.05,63,0,179.7,7,0.866708,0,0.2452,-12.269,3.667279,3.708536,0.277036,0.000243,1.01125,21.05,1.260479,1,249.65,5.01809,2,30.32578,-82.73818,39.99,6136.26,5915.63,49.482989,1.5,0.713498,71.209872,9.801373,7.509691,0.156882,11.160979,0,0.9266,4.820208,0.82741,0.523681,12,NaN,NaN,11700,18405,27674,40861
5487980,0.706748,0.26316,0.855627,0.247968,1.949696,0.006929,3.048761,44.9,3.78903,203.9,20.912821,0,230.15,1,0.465505,0.128936,0.1172,-15.8028,2.685624,2.429606,0.613012,0.096452,0.904671,23.35,1.212987,1,265.1,4.983083,1,41.24688,-93.26607,309.96,882.73,878.08,27.991398,1.5,0.631607,18.714592,42.405024,29.000319,0,0,9.828451,0.2602,2.131401,0.702141,0.912179,3,0.18,1.5,12018,15527,28303,51471
9430500,0.090138,0.069833,0.821655,0.5823,2.193725,0.014257,0.305508,11.85,4.836735,31.9,12.037736,0,178.9,5,0.396462,0,0.137,-12.6397,1.290778,3.449751,0.473475,0.139534,2.672614,26.4,1.665615,1,293.95,9.930743,2,33.06118,-108.53727,2227.36,4804.93,4809.49,3.619456,1.002274,0.420821,36.925933,26.041095,26.031524,0,0,11.10061,0.4793,0.953464,0.399223,0.314498,10,0.165478,2.011207,6287,16068,35031,112859
4027000,0.849859,0.350686,0.988986,0.508959,1.532043,0.154058,3.020743,14.05,4.014286,25.2,11.2,0,195.7,1,0.349075,0,0.0963,-13.9437,2.423422,2.052687,0.459769,0.235,0.84702,18.95,1.199367,1,240.2,3.803642,2,46.48661,-90.6963,425.75,1619.85,1547.15,24.224242,1.5,0.625443,50.659849,28.398375,20.360849,0,0,22.187226,0.9959,5.171132,0.897481,0.494047,1,0.217833,2.10712,11500,14018,23624,40782
3281100,NaN,NaN,NaN,0.385868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.988201,0,0.1317,-16.2624,3.816215,2.687047,0.020119,0.041671,0.704113,19.55,1.195719,1,240.5,3.949097,4,37.15203,-83.7602,403.43,422.72,425.25,1.071429,1.011439,0.47782,20.801044,52.487488,26.907518,0,0,0,0.9463,5.181869,0.890294,0.99482,2,0.189948,1.99741,12075,17351,26645,47927
1666500,1.218049,0.380532,1.498177,0.587109,1.833381,0.147909,3.261396,4.2,1.423729,44.95,11.986667,0,169.15,3,0.419864,0.004718,0.0668,-14.2526,3.200912,2.658126,0.184505,0.082255,0.830428,22.4,1.201072,1,256.75,4.457465,4,38.32513,-78.09556,201.59,463.15,466.17,1.033755,1.353688,0.599833,34.653484,42.515755,22.063253,0,0,0,0.8137,4.270827,0.847895,0.633615,3,0.183664,1.683192,11107,17271,30028,57241
2051000,0.736388,0.232236,1.355639,0.401018,2.354635,0.020273,2.534086,16.8,1.548387,114.15,13.273256,0.000684,163.2,3,0.891578,0,0.01,-14.1,3.170865,2.719022,0.084218,0.057025,0.857502,23.95,1.179803,1,266.75,4.85,4,36.99737,-78.34972,151.02,144.82,145.1,1.027149,1.5,0.696503,24.014281,29.062106,46.106142,0,0,0,0.9387,5.021072,0.869376,0.732928,1,0.231305,2.159636,3973,6227,15053,36268
13337000,2.158771,0.601611,1.39544,0.615921,1.159294,0.291818,8.172826,19.1,7.346154,69.75,10.568182,0,226.1,2,0.775783,0,0.0122,-14.0656,3.588318,2.329419,-0.581499,0.56457,0.649168,11.9,1.36,1,194.5,4.72661,3,46.15083,-115.58722,1548.18,3053.42,3052.66,0.625456,1.467986,0.514929,32.410752,32.464139,8.624815,0,0,18.10961,0.9726,3.464977,0.799287,0.759426,11,0.182164,1.892184,23958,27801,34590,43884
14182500,5.907253,0.950058,2.231385,0.532583,1.176517,0.255873,18.678754,5.3,1.65625,106.75,40.283019,0,130.55,5,0.851192,0,0.1092,-12.5041,6.217782,2.169523,-0.816474,0.146759,0.348922,11.75,1.525974,1,193.05,5.728487,3,44.79151,-122.57897,719.95,286.85,292.89,1.018293,1.128301,0.498127,36.314722,40.191551,23.607541,0,0,0.001888,1,4.658305,0.894382,0.915276,11,0.176778,1.850835,19057,21826,30554,43878
1054200,2.731742,0.671663,1.319645,0.43705,1.357808,0.256851,10.095605,16.05,1.888235,82.2,9.963636,0,183.45,3,0.871443,0,0.0288,-14.2147,4.067132,2.128355,0.10496,0.299642,0.523306,17.5,1.194539,1,220.3,3.263704,2,44.39044,-70.97964,472.31,180.98,181.33,0.914754,1.477442,0.594526,58.376169,31.836472,9.851262,0,0,0,1,5.019827,0.886711,0.580954,1,0.224857,2.232382,14557,18492,30195,45974
6921200,0.834181,0.258048,1.304496,0.292007,2.949071,0.000756,2.591577,36.7,2.98374,183.95,19.994565,0.026694,180.5,4,1,1,0.06,-11.8,3.232653,2.738147,0.270337,0.057255,0.847028,24.45,1.241117,1,272.05,5.329089,1,37.75047,-93.26618,338.33,323.62,328.76,3.4,1.48343,0.68598,14.365503,50.995018,32.198442,0,0,2.219177,0.2526,3.249178,0.771079,1,3,0.18,1.5,14100,20384,32463,55859
5495500,0.739617,0.268668,0.730574,0.197627,3.068135,0.002053,3.323124,48.85,3.267559,213.25,17.197581,0,201.2,4,0.789408,0.789408,0.0753,-12.7395,2.752906,2.534352,0.380505,0.075832,0.92061,23.5,1.273713,1,270.4,4.998152,1,40.14282,-91.33737,203.55,905.56,885.73,44.222141,1.5,0.712876,14.410723,55.780403,29.488551,0,0,0,0.1464,2.124328,0.722141,0.795596,4,0.18,1.5,17033,20836,33473,51760
1568000,1.423347,0.42747,1.686249,0.517278,1.786343,0.123613,4.624041,10.05,1.778761,85.4,12.28777,0,161.75,1,0.531927,0.113782,0.1027,-15.5296,3.329702,2.424954,0.1048,0.128511,0.72828,21.2,1.232558,1,248.7,4.215254,4,40.32342,-77.16887,265.52,534.39,536.4,1.029762,1.360852,0.592339,37.515636,43.690228,18.883658,0,0,0,0.7062,4.366582,0.842629,0.594205,2,0.185942,1.797102,11234,16700,26738,49544
14325000,4.072283,0.646657,2.246135,0.480769,1.127976,0.104916,15.891946,23.8,3.216216,153.35,47.921875,0,125.9,1,0.903702,0,0.1708,-15.1799,6.297437,2.434652,-0.952055,0.030203,0.38661,14.6,1.467337,1,219.05,6.240741,3,42.8915,-124.07065,656.53,443.07,444.92,0.990318,0.892189,0.38865,38.961578,40.86026,20.068726,0,0,0,1,4.15073,0.873517,0.997677,11,0.170186,1.801394,21729,24978,35352,50013
2108000,1.125542,0.295389,1.771086,0.500015,1.952892,0.045206,3.660167,8.65,5.766667,92.7,16.121739,0,175.45,7,0.931108,0.068892,0.209,-12.9173,3.810368,3.207838,0.275439,0.009282,0.841871,21.2,1.288754,1,261.05,4.772395,4,34.82889,-77.83222,31.61,1569.48,1550.74,29.437528,1.5,0.599145,62.161341,18.703699,15.218994,0,0.411205,3.487813,0.4232,2.637028,0.718475,0.644191,3,0.17831,1.566019,8860,10900,22876,47456
6601000,0.356558,0.168585,1.293204,0.685294,2.578096,0.076082,0.787991,2.85,1.583333,17.5,10.9375,0,220.6,8,0.580803,0,0.1493,-15.955,2.115008,2.401577,0.702089,0.105879,1.135494,25.4,1.365591,1,291.05,6.614773,1,42.32158,-96.48768,415.2,450.2,453.16,20.475138,1.5,0.690821,16.009365,66.252012,17.706606,0,0,0,0.0365,2.344142,0.741529,1,4,0.18,1.5,5907,10136,21606,43625
6921070,0.961355,0.296574,1.34197,0.353497,2.408415,0.024033,3.429237,27.5,2.736318,160.75,24.172932,0,185.3,4,0.991134,0.991134,0.0619,-11.8062,3.241541,2.752119,0.242141,0.060124,0.849015,23.9,1.306011,1,266.85,5.232353,1,37.68265,-93.37033,374.14,712.59,716.88,3.835032,1.454683,0.669241,15.064091,49.698809,31.792498,0,0,3.359412,0.2784,3.040523,0.745483,1,3,0.18,1.5,18900,22384,32902,43084
5584500,0.737105,0.266062,1.388001,0.374413,2.716986,0.011687,3.1021,29.3,3.6625,147.85,22.922481,0,199.3,4,0.538811,0.538811,0.1045,-13.6542,2.770427,2.505088,0.386434,0.086477,0.904224,23.25,1.253369,1,265.3,4.949627,1,40.33032,-90.89624,197.83,1695.67,1711.89,46.162632,1.5,0.704147,13.953006,57.540365,27.853472,0,0,0.622374,0.1497,2.438768,0.751303,0.786484,4,0.18,1.5,16657,20447,35242,58341
3180500,2.018277,0.533537,1.948141,0.473179,1.67443,0.070336,6.991026,8.5,1.827957,98.25,11.164773,0,163.55,1,0.978574,0.021426,0.187,-15.1304,3.782823,2.486056,0.035103,0.195303,0.657196,14.8,1.160784,1,204.05,3.027448,4,38.54373,-79.83312,1057.03,345.06,346.48,1.054104,0.852569,0.374642,29.167775,52.628175,16.303979,0,0,1.610816,0.9877,4.720489,0.87813,1,2,0.19,2,7395,9203,18701,39644
2422500,1.249438,0.31251,1.304741,0.572971,1.654006,0.21333,3.700819,7.9,1.59596,29.2,10.245614,0,160.15,7,0.955012,0,0.2241,-12.7146,3.998074,3.080677,-0.122887,0.00718,0.77054,22.65,1.179688,1,263.05,4.86679,4,32.58291,-86.9036,144.84,527.55,599.95,3.855124,1.495838,0.501435,35.772483,23.554848,17.256298,0,0,23.452002,0.6695,4.081435,0.800324,0.690687,10,0.187838,1.916519,9430,11600,23530,46508
7375000,1.543044,0.33458,0.674412,0.465968,2.151829,0.343413,5.251282,15.85,2.577236,10.95,9.521739,0,163.2,7,1,0,0.165,-13.7861,4.611884,3.715134,-0.006389,0.000508,0.805557,22.3,1.274286,1,259.6,4.968421,2,30.61602,-90.24869,54.03,249.35,253.3,45.770083,1.5,0.63335,43.424219,37.904669,18.818517,0,0,0,0.7492,3.996738,0.777067,0.99908,10,0.160018,1.699816,10200,14209,28475,63462
8025500,1.084012,0.271291,0.964235,0.281556,2.218693,0.026189,5.156064,40.15,3.318182,186.85,18.140777,0,143.65,7,0.794953,0,0.1929,-13.5444,3.995755,3.217361,-0.237573,0.002785,0.805195,24.3,1.233503,1,272.4,5.431705,4,31.30713,-93.51573,95.89,383.02,382.74,6.347664,1.5,0.661967,29.232467,37.294388,28.818094,0,0,4.672997,0.932,4.80776,0.828084,0.73867,1,0.22648,2.217069,13004,20000,37910,95573
3346000,0.99725,0.318291,0.930783,0.231647,2.249075,0.003904,4.925044,41.65,3.00722,186.85,16.909502,0,174.4,1,0.588652,0.398747,0.1373,-13.8606,3.133143,2.602189,0.141508,0.062107,0.830536,22.75,1.263889,1,255.35,4.54764,4,39.01004,-87.94559,173.5,814.69,828.74,45.811858,1.5,0.702426,17.951783,58.300878,23.713751,0,0,0,0.0951,2.049473,0.690633,1,4,0.18,1.5,15900,19300,30247,45452
6919500,0.791486,0.238616,1.086112,0.281591,2.441593,0.000526,3.289798,49.85,4.353712,196,28.201439,0.018617,193.9,1,0.560555,0.439445,0.096,-14.382,3.316986,2.852089,0.334527,0.049447,0.859844,23,1.182519,1,268.25,5.138889,1,37.8342,-93.87549,304.29,1069.42,1069.85,6.089028,1.319238,0.481012,17.715364,39.938209,22.597375,0,0,19.722292,0.243,2.894627,0.734423,0.83947,3,0.18,1.5,18833,24818,38234,62278
6892000,0.631079,0.227417,0.763326,0.237709,1.629986,0.004254,2.776332,39.45,3.400862,198.05,18.337963,0,214.55,7,0.644589,0.252338,0.1814,-12.7532,2.774991,2.620075,0.58526,0.071518,0.944174,24.9,1.290155,1,274.05,5.432111,1,39.11633,-95.01088,304.55,1092.72,1091.6,30.835428,1.493887,0.665118,17.627166,40.669203,35.763356,0,0,6.068391,0.067,1.762121,0.653167,0.555105,4,0.179805,1.5,12900,18300,30748,60618
9513780,0.159238,0.134936,0.018364,0.154235,2.940683,0,0.330861,133.1,43.639344,302.2,71.952381,0.635592,176.2,5,0.463837,0,0.0518,-13.2672,1.180094,3.522148,-0.413281,0.004256,2.984632,24.65,1.648829,1,325.5,14.629213,2,33.9742,-112.09905,939.06,177.47,190.97,0.800725,1.317512,0.372624,28.046676,12.298601,19.538346,0,0,40.150954,0.1114,0.595243,0.297547,0.846505,8,0.19386,2.885108,9350,13054,44902,147447
13340600,2.442704,0.64716,1.471492,0.661433,1.142151,0.494622,8.095399,7.45,5.730769,16.5,4.782609,0,218.35,2,0.522784,0,0.0103,-14.101,3.774498,2.267267,-0.658674,0.5574,0.60068,13.75,1.334951,1,204.4,4.753488,3,46.84047,-115.6207,1417.79,3354.62,3354.61,0.649791,1.5,0.556632,32.406235,37.798862,10.284181,0,0,13.72817,0.998,3.971996,0.852586,0.854447,11,0.180097,1.876617,24157,28353,35842,47022
6847900,0.012181,0.007731,1.505601,0.452949,1.235877,0,0.022297,7.6,3.102041,130.6,25.861386,0.134018,204.65,7,0.885005,0,0.1723,-13.6252,1.575602,3.305607,0.80481,0.102383,2.097997,24.65,1.325269,1,297.3,7.36803,1,39.76985,-100.10078,885.8,1536.19,1539.16,41.147651,1.5,0.692591,17.560633,67.7749,14.740945,0,0,0,0.001,0.922369,0.418651,0.564612,5,0.146123,1.5,1285,2051,12341,44029
6885500,0.440636,0.180177,0.554054,0.266185,3.292113,0.008057,1.594727,35.25,3.357143,206.2,18.576577,0,218.9,7,0.893184,0.051152,0.2062,-13.0409,2.445574,2.866789,0.664972,0.084299,1.172236,24.95,1.220049,1,285.3,6.109208,1,39.68192,-96.44289,394.81,1062.87,1075.14,34.333333,1.480884,0.694977,20.021727,38.032561,41.975086,0,0,0,0.0076,1.509472,0.604439,0.964552,4,0.177873,1.5,16200,21981,40120,73234
